interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi,nb_pieces_outlier,score_actifs,index_richesse_pca,quintile_richesse,nb_sources_revenu,eau_amelioree,cm_sexe,cm_age,cm_scolarise,cm_niveau_etudes,cm_occupation,nb_chocs
29-38-27-47,ZIGUINCHOR,ZIGUINCHOR,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.8702238283678991,2,1,1,2,42,2,NA,8,3
80-25-42-33,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,-0.41739439243882454,3,0,0,NA,NA,NA,NA,NA,0
64-40-60-15,SEDHIOU,SEDHIOU,NA,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,FALSE,1,-0.24191788601222225,3,1,0,2,79,2,NA,0,0
95-50-75-19,KOLDA,VELINGARA,1,3,1,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,3,0.4024828057550592,5,1,0,2,80,2,NA,0,2
38-79-97-04,DIOURBEL,BAMBEY,1,2,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,71,2,NA,0,0
29-15-54-08,SEDHIOU,SEDHIOU,1,3,3,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1,FALSE,3,-0.147454651344273,4,1,0,1,60,2,NA,8,3
51-88-27-36,ZIGUINCHOR,ZIGUINCHOR,1,2,2,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,FALSE,4,2.670806877280265,5,1,0,1,41,1,4,4,0
34-33-72-16,ZIGUINCHOR,BIGNONA,1,3,1,8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,4,3.221342990916022,5,1,0,1,80,2,NA,0,0
17-54-68-51,DIOURBEL,M�BACKE,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,1,1,56,2,NA,8,0
19-26-92-09,SEDHIOU,SEDHIOU,1,3,3,7,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,FALSE,4,0.2195931109205364,4,1,0,1,62,2,NA,8,3
87-84-57-03,DIOURBEL,BAMBEY,1,3,5,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,53,2,NA,8,1
92-84-98-56,KOLDA,VELINGARA,1,4,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.8702238283678991,2,1,0,1,46,2,NA,8,1
66-73-70-97,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7,4.186880380267974,5,0,0,NA,NA,NA,NA,NA,0
87-17-63-68,ZIGUINCHOR,OUSSOUYE,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,4,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,FALSE,2,0.00755676930924716,4,1,0,2,69,2,NA,0,1
71-87-94-84,KAOLACK,NIORO,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,70,2,NA,8,0
11-75-84-17,ZIGUINCHOR,OUSSOUYE,1,3,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,FALSE,1,0.18303327573584943,4,1,1,1,82,2,NA,0,1
92-25-60-72,ZIGUINCHOR,ZIGUINCHOR,1,2,3,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,3,1.057699470083621,5,1,1,1,60,1,1,4,3
35-39-32-26,DIOURBEL,BAMBEY,1,4,5,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,92,2,NA,0,0
98-81-65-20,KAOLACK,NIORO,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,1,1,41,2,NA,8,0
10-81-99-18,SEDHIOU,SEDHIOU,1,3,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,2,FALSE,2,-0.8702238283678991,2,1,0,1,65,2,NA,9,0
59-28-15-24,KOLDA,VELINGARA,1,4,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,0,1,34,2,NA,8,0
86-61-90-73,DIOURBEL,BAMBEY,1,1,5,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,FALSE,3,0.0982090047563736,4,1,1,1,45,2,NA,6,1
63-66-83-75,KAOLACK,NIORO,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,70,1,1,8,0
12-20-37-41,ZIGUINCHOR,OUSSOUYE,1,3,3,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,1,FALSE,2,-0.1717307363381781,4,1,0,1,57,1,3,8,1
60-44-17-17,KAOLACK,NIORO,1,4,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,60,2,NA,0,0
68-06-99-66,DIOURBEL,BAMBEY,1,3,6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,0,2,65,2,NA,8,1
99-93-34-52,ZIGUINCHOR,ZIGUINCHOR,1,3,1,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,2,FALSE,3,0.0982090047563736,4,1,0,2,55,2,NA,8,0
58-56-67-16,SEDHIOU,SEDHIOU,1,3,1,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,33,1,1,4,0
03-31-16-92,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,-0.6002840872733476,3,0,0,NA,NA,NA,NA,NA,0
38-90-09-48,DIOURBEL,BAMBEY,1,3,6,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,8,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,2,FALSE,2,-0.1717307363381781,4,1,1,1,60,2,NA,8,0
85-61-43-88,KAOLACK,NIORO,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,1,1,51,2,NA,8,0
16-92-71-93,KOLDA,VELINGARA,1,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,0,1,66,2,NA,8,0
65-61-81-09,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,11,14.275094870109694,5,0,0,NA,NA,NA,NA,NA,0
75-97-33-97,KAOLACK,NIORO,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,56,2,NA,8,0
57-13-99-11,SEDHIOU,SEDHIOU,1,3,1,8,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,6,1.8958271480771112,5,1,0,1,54,1,1,8,3
20-13-96-49,ZIGUINCHOR,ZIGUINCHOR,1,3,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,2,-0.1717307363381781,4,1,1,1,40,2,NA,8,1
36-30-56-44,KAOLACK,NIORO,1,3,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,0.0982090047563736,4,1,1,1,69,2,NA,0,0
37-09-10-64,DIOURBEL,BAMBEY,1,3,6,6,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,3,0.0982090047563736,4,1,0,1,66,2,NA,8,1
27-88-01-75,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,4,0.2195931109205364,4,1,0,1,70,2,NA,0,0
26-26-13-36,KAOLACK,NIORO,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,1,-0.991607934532062,2,1,1,1,35,2,NA,1,0
20-11-41-71,KOLDA,VELINGARA,1,4,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,0,1,60,2,NA,8,0
86-61-15-77,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,-0.991607934532062,2,0,0,NA,NA,NA,NA,NA,0
09-26-96-97,KOLDA,VELINGARA,1,4,7,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,0,1,70,2,NA,8,0
74-70-43-72,SEDHIOU,SEDHIOU,1,3,1,6,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2,FALSE,5,0.9730941586611987,5,1,0,1,45,2,NA,8,0
02-48-68-57,SEDHIOU,SEDHIOU,1,3,1,9,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,4,1.4247472323484305,5,1,0,1,78,2,NA,0,0
48-86-94-08,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9,10.49360991407137,5,0,0,NA,NA,NA,NA,NA,0
83-83-84-27,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,10,12.22178178711684,5,0,0,NA,NA,NA,NA,NA,0
00-71-95-65,DIOURBEL,BAMBEY,1,3,5,5,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,8,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,FALSE,3,0.0982090047563736,4,1,1,1,51,2,NA,4,0
90-54-18-48,KOLDA,VELINGARA,1,4,3,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,0,1,35,2,NA,8,2
00-66-54-20,KAOLACK,NIORO,1,3,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,0.0982090047563736,4,1,1,1,41,1,2,8,0
50-04-10-68,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,-0.2960102862746618,3,0,0,NA,NA,NA,NA,NA,0
73-53-23-54,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,8,8.488858142139936,5,0,0,NA,NA,NA,NA,NA,0
00-40-76-40,KOLDA,VELINGARA,1,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,2,1,0,1,33,2,NA,8,0
91-89-02-35,KAOLACK,NIORO,1,3,1,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,5,1.7744430419129484,5,1,1,1,41,1,4,4,0
72-46-23-42,SEDHIOU,SEDHIOU,2,3,1,5,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,5,0.7938066530137736,2,1,1,1,66,2,NA,8,0
39-72-61-61,KAOLACK,NIORO,1,3,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,3,0.9302897587251596,5,1,1,2,48,2,NA,0,0
61-55-84-30,ZIGUINCHOR,ZIGUINCHOR,1,3,3,7,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,FALSE,4,3.1986138302503653,5,1,1,1,56,1,1,5,1
46-10-21-03,DIOURBEL,DIOURBEL,1,3,4,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,55,2,NA,8,1
71-16-10-39,DIOURBEL,BAMBEY,1,1,4,14,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,TRUE,3,0.3803523016258275,5,1,1,1,76,2,NA,9,0
13-22-69-47,KAOLACK,NIORO,1,3,1,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,5,1.7744430419129484,5,1,1,1,38,1,4,3,0
97-88-76-13,SEDHIOU,SEDHIOU,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,4,-0.02607054518011027,4,1,0,1,54,1,1,8,0
68-28-10-09,KAOLACK,NIORO,1,3,1,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,4,1.2002294998197112,5,1,1,2,49,1,1,12,3
59-09-46-41,DIOURBEL,DIOURBEL,1,2,5,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,50,2,NA,8,1
31-96-50-12,ZIGUINCHOR,ZIGUINCHOR,1,2,2,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,FALSE,3,0.4024828057550592,5,1,0,1,43,2,NA,5,3
09-12-32-04,KAOLACK,NIORO,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,2,60,2,NA,0,2
96-50-69-87,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.8702238283678991,2,1,0,1,49,2,NA,8,0
06-72-21-09,ZIGUINCHOR,BIGNONA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,2.8235425148350632,4,0,0,NA,NA,NA,NA,NA,0
76-37-86-41,DIOURBEL,DIOURBEL,1,4,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,2,65,2,NA,0,1
59-71-66-15,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,-0.05034663017401536,4,0,0,NA,NA,NA,NA,NA,0
64-77-32-28,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,2,1,1,1,44,1,1,8,1
54-16-36-51,ZIGUINCHOR,BIGNONA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7,12.600961133672516,5,0,0,NA,NA,NA,NA,NA,0
01-25-62-42,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,2,-0.7216681934375103,3,1,0,2,46,2,NA,8,0
51-60-16-65,ZIGUINCHOR,BIGNONA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9,14.394525133462157,5,0,0,NA,NA,NA,NA,NA,0
94-66-52-77,DIOURBEL,DIOURBEL,1,4,5,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,70,2,NA,8,1
01-08-14-36,ZIGUINCHOR,BIGNONA,1,1,1,5,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,FALSE,6,3.978761867182152,5,1,1,1,50,1,2,8,2
40-28-91-97,DIOURBEL,DIOURBEL,1,3,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,1,-0.991607934532062,2,1,1,1,31,2,NA,8,1
97-03-78-46,ZIGUINCHOR,BIGNONA,2,3,1,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,FALSE,3,0.9302897587251596,2,1,1,1,55,1,1,9,2
15-53-79-57,ZIGUINCHOR,BIGNONA,1,3,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,FALSE,3,0.0982090047563736,4,1,1,1,62,1,2,0,0
91-93-21-03,KOLDA,VELINGARA,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,2,1,0,1,44,2,NA,0,2
45-00-48-19,ZIGUINCHOR,BIGNONA,2,1,1,3,3,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,FALSE,9,10.581328526906733,5,1,1,1,60,1,2,0,1
55-81-23-78,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,0.0982090047563736,4,0,0,NA,NA,NA,NA,NA,0
86-37-30-75,SEDHIOU,SEDHIOU,1,3,3,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2,FALSE,4,0.6724225468496109,5,1,0,1,68,2,NA,8,0
57-57-15-64,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,6,5.911743784554153,5,0,0,NA,NA,NA,NA,NA,0
47-45-27-16,ZIGUINCHOR,OUSSOUYE,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,12,5,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,FALSE,5,0.9730941586611987,5,1,0,1,44,1,3,4,2
96-86-77-18,DIOURBEL,BAMBEY,1,3,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,4,1.2002294998197112,5,1,1,1,70,2,NA,0,0
62-11-19-47,DIOURBEL,BAMBEY,1,3,4,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,4,2.5942277966939606,5,1,1,1,73,2,NA,0,0
86-97-88-53,SEDHIOU,GOUDOMP,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,2,1,0,1,70,2,NA,8,2
49-49-45-26,DIOURBEL,BAMBEY,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,2,60,2,NA,0,0
75-46-61-24,SEDHIOU,GOUDOMP,1,3,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.8702238283678991,2,1,0,1,60,2,NA,0,2
58-29-57-05,SEDHIOU,GOUDOMP,1,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,2,1,0,1,48,2,NA,8,2
14-08-75-52,DIOURBEL,BAMBEY,1,2,6,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,67,2,NA,0,0
73-31-84-96,KOLDA,VELINGARA,1,4,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,FALSE,2,-0.8702238283678991,2,1,1,1,49,1,1,8,3
30-91-11-61,KOLDA,VELINGARA,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,2,1,0,1,49,2,NA,8,2
84-35-68-13,ZIGUINCHOR,ZIGUINCHOR,1,3,1,8,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,6,3.249536904435394,5,1,0,1,53,1,1,8,0
97-54-65-78,DIOURBEL,BAMBEY,1,4,1,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,3,1.3757060062463136,5,1,1,1,35,2,NA,8,0
41-35-68-24,KOLDA,VELINGARA,1,3,3,7,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,6,3.216313454698989,5,1,0,1,50,2,NA,8,2
