interview__key,numero_ind,sexe,age,lien_cm,statut_matri,scolarise,niveau_etudes,occupation,age_enfant,poids_enfant,taille_enfant,pb_enfant,oedeme_enfant,enfant_cible,malnutrition,region,departement,milieu
02-91-50-11,6,2,37,9,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,7,2,38,9,1,1,1,5,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,8,2,6,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,9,2,4,10,4,NA,NA,NA,43,"14,80","098,00",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
02-91-50-11,10,1,10,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,11,2,8,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,12,2,7,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,13,1,12,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,14,1,11,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,15,1,10,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,16,2,6,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
02-91-50-11,17,2,14,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,1,1,42,1,2,1,4,2,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,2,2,38,2,2,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,3,2,17,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,4,1,16,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,5,2,14,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,6,1,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,7,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
19-65-05-44,8,1,2,3,4,NA,NA,NA,30,"11,60","088,50",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
39-24-97-52,1,2,61,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,2,2,30,9,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,3,1,16,10,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,4,1,13,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,5,1,11,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,6,2,9,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,7,2,5,10,4,NA,NA,NA,58,"13,80","108,60",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
39-24-97-52,8,2,4,10,4,NA,NA,NA,49,"17,20","106,80",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
39-24-97-52,9,2,34,9,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,10,1,20,10,4,1,1,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,11,1,15,10,4,1,1,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,12,1,14,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,13,1,12,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,14,1,12,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,15,1,9,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,16,1,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,17,1,3,10,4,NA,NA,NA,36,"12,30","096,60",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
39-24-97-52,18,1,7,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
39-24-97-52,19,1,26,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,1,1,66,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,2,2,50,2,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,3,1,25,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,4,2,18,3,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,5,1,16,3,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,6,1,14,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,7,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,8,1,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,9,2,22,9,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
20-28-64-61,10,2,3,10,4,NA,NA,NA,46,"14,20","101,40",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
20-28-64-61,11,1,0,10,4,NA,NA,NA,6,"08,20","068,90",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
20-28-64-61,12,1,8,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
24-00-44-33,1,1,45,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
24-00-44-33,2,2,37,2,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
24-00-44-33,3,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
24-00-44-33,4,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
24-00-44-33,5,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
24-00-44-33,6,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
24-00-44-33,7,2,4,3,4,NA,NA,NA,38,"12,60","092,12",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
24-00-44-33,8,2,0,3,4,NA,NA,NA,16,"07,80","070,05",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
33-49-36-30,1,2,58,1,3,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
33-49-36-30,2,1,24,3,4,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
33-49-36-30,3,1,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
33-49-36-30,4,2,11,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
33-49-36-30,5,2,2,6,4,NA,NA,NA,35,"11,80","083,50",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
33-49-36-30,6,1,20,12,4,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
67-35-77-36,1,1,64,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
67-35-77-36,2,2,24,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
67-35-77-36,3,1,26,3,4,1,2,1,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
67-35-77-36,4,1,4,10,4,NA,NA,NA,51,"08,90","090,30",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
61-74-22-70,1,2,68,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
96-13-93-56,1,1,53,1,1,1,3,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,2,2,42,2,1,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,3,2,29,3,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,4,1,20,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,5,2,20,3,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,6,1,16,3,4,1,2,11,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,7,1,14,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,8,1,13,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,9,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,10,1,30,5,1,1,3,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,13,2,21,9,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
96-13-93-56,14,1,18,12,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
73-50-38-39,1,1,40,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
73-50-38-39,2,2,62,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
73-50-38-39,3,2,28,2,1,1,2,10,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
73-50-38-39,4,2,13,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
73-50-38-39,5,1,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
73-50-38-39,6,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
73-50-38-39,7,2,4,3,4,NA,NA,NA,41,"11,90","099,88",NA,2,TRUE,0,KAOLACK,NIORO,1
73-50-38-39,8,1,1,3,4,NA,NA,NA,22,"08,69","088,70",NA,2,TRUE,0,KAOLACK,NIORO,1
68-74-06-78,1,1,65,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,2,2,56,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,3,1,40,3,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,4,1,34,9,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,5,2,14,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,6,2,10,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,7,1,9,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,8,2,7,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,9,2,34,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,10,1,15,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,11,1,10,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,12,1,8,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,13,1,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,14,2,27,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,15,2,7,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,16,2,32,11,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,17,1,25,11,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
68-74-06-78,18,2,16,11,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
93-97-50-81,1,1,50,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-97-50-81,2,2,44,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-97-50-81,3,1,25,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-97-50-81,4,1,17,3,4,1,1,4,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-97-50-81,5,1,15,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-97-50-81,6,2,28,3,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-97-50-81,7,2,6,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-97-50-81,8,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
74-26-64-03,1,1,55,1,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
74-26-64-03,2,2,35,2,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
74-26-64-03,3,1,18,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
74-26-64-03,4,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
74-26-64-03,5,2,4,3,4,NA,NA,NA,54,"16,40","104,00",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
74-26-64-03,6,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
74-26-64-03,7,2,75,11,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
98-42-69-08,1,1,54,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
98-42-69-08,2,2,30,2,1,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
98-42-69-08,3,2,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
98-42-69-08,4,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
98-42-69-08,5,1,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
98-42-69-08,6,1,5,3,4,NA,NA,NA,53,"13,05","101,37",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
98-42-69-08,7,2,2,3,4,NA,NA,NA,24,"07,25","095,04",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
88-57-58-50,1,1,52,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,2,2,32,2,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,3,1,20,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,4,1,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,5,1,11,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,6,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,7,2,20,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,8,2,15,10,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
88-57-58-50,9,2,12,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
36-57-63-17,1,1,40,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
36-57-63-17,2,2,27,2,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
36-57-63-17,3,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
36-57-63-17,4,2,7,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
36-57-63-17,5,2,5,3,4,NA,NA,NA,52,"12,34","112,07",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
36-57-63-17,6,1,22,5,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
26-05-13-10,1,1,41,1,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,2,2,38,2,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,3,1,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,4,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,5,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,6,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,7,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,8,1,15,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,10,1,45,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,11,2,9,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,12,2,29,6,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
26-05-13-10,13,1,29,6,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
90-19-37-56,1,1,40,1,3,1,1,4,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,2,1,40,5,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,3,1,32,5,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,4,2,28,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,5,2,12,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,6,2,9,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,7,1,9,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,8,1,7,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,9,2,54,5,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,10,2,75,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,11,2,30,6,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,12,1,18,10,4,1,1,4,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,13,1,12,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,14,1,18,10,4,1,1,4,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
90-19-37-56,15,2,3,10,4,NA,NA,NA,33,"12,80","092,40",NA,2,TRUE,0,KOLDA,VELINGARA,1
90-19-37-56,16,1,13,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
47-27-07-46,1,2,47,1,3,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
47-27-07-46,2,2,20,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
47-27-07-46,3,1,16,3,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
47-27-07-46,4,2,16,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
47-27-07-46,5,2,17,3,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
47-27-07-46,6,2,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
47-27-07-46,7,2,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,1,2,66,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,2,1,40,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,4,2,23,9,1,1,2,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,5,2,14,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,6,2,13,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,7,1,10,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,8,2,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
46-79-18-52,9,1,5,10,4,NA,NA,NA,57,"12,76","111,05",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
46-79-18-52,10,1,2,10,4,NA,NA,NA,24,"08,25","098,37",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
93-27-32-39,1,1,45,1,1,2,NA,7,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,2,2,39,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,3,1,20,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,4,2,18,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,5,2,14,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,6,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,7,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,8,2,1,3,4,NA,NA,NA,11,"08,70","070,30",NA,2,TRUE,0,KOLDA,VELINGARA,1
93-27-32-39,9,1,16,11,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
93-27-32-39,10,1,18,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
37-44-40-24,1,2,67,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
37-44-40-24,2,1,21,3,4,1,4,1,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
37-44-40-24,3,1,17,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
37-44-40-24,4,2,14,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
37-44-40-24,5,2,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
37-44-40-24,6,1,7,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,1,1,55,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,2,2,47,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,3,1,18,3,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,4,2,15,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,5,2,13,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,6,1,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,7,1,36,5,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
