interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi
57-68-36-19,ZIGUINCHOR,OUSSOUYE,1,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
98-33-97-58,KAOLACK,NIORO,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1
04-30-78-20,KOLDA,VELINGARA,1,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20-67-90-21,ZIGUINCHOR,OUSSOUYE,1,3,2,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,9,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
01-59-05-47,KOLDA,VELINGARA,1,4,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64-09-84-74,KAOLACK,NIORO,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
02-87-91-58,SEDHIOU,SEDHIOU,1,3,3,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2
10-36-70-65,KOLDA,VELINGARA,1,2,4,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80-56-98-61,ZIGUINCHOR,OUSSOUYE,1,2,1,5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1
89-25-04-80,KAOLACK,NIORO,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
65-01-48-70,ZIGUINCHOR,BIGNONA,1,2,1,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74-35-76-42,ZIGUINCHOR,BIGNONA,1,3,3,7,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
06-00-72-27,KAOLACK,NIORO,1,4,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40-10-48-24,SEDHIOU,SEDHIOU,1,3,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2
67-22-50-67,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17-22-62-45,ZIGUINCHOR,BIGNONA,1,2,1,8,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2
08-00-42-86,ZIGUINCHOR,BIGNONA,1,3,2,5,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10-34-16-70,ZIGUINCHOR,BIGNONA,1,2,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2
11-09-46-00,SEDHIOU,SEDHIOU,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42-68-69-65,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87-69-38-32,ZIGUINCHOR,BIGNONA,1,2,6,6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
69-96-52-95,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-91-50-11,ZIGUINCHOR,BIGNONA,1,3,3,10,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
19-65-05-44,ZIGUINCHOR,BIGNONA,1,2,6,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
39-24-97-52,DIOURBEL,BAMBEY,1,1,5,6,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
20-28-64-61,DIOURBEL,BAMBEY,1,4,6,6,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
24-00-44-33,ZIGUINCHOR,BIGNONA,1,3,3,3,5,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,5,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2
66-29-42-40,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33-49-36-30,ZIGUINCHOR,BIGNONA,1,2,6,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67-35-77-36,SEDHIOU,SEDHIOU,1,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
61-74-22-70,KAOLACK,NIORO,1,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49-62-31-70,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64-39-30-85,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96-63-88-75,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96-13-93-56,ZIGUINCHOR,BIGNONA,1,2,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,5,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2
73-50-38-39,KAOLACK,NIORO,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
64-78-19-58,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68-74-06-78,SEDHIOU,SEDHIOU,1,3,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1
93-97-50-81,KOLDA,VELINGARA,1,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74-26-64-03,ZIGUINCHOR,BIGNONA,1,5,2,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,2
98-42-69-08,SEDHIOU,SEDHIOU,1,3,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1
88-57-58-50,SEDHIOU,SEDHIOU,1,3,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
36-57-63-17,SEDHIOU,SEDHIOU,1,3,3,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
26-05-13-10,ZIGUINCHOR,BIGNONA,1,3,1,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1
90-19-37-56,KOLDA,VELINGARA,1,4,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56-43-52-91,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47-27-07-46,SEDHIOU,SEDHIOU,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
46-79-18-52,SEDHIOU,SEDHIOU,1,3,3,4,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
09-83-41-58,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93-27-32-39,KOLDA,VELINGARA,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37-44-40-24,SEDHIOU,SEDHIOU,1,3,3,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,1
74-87-57-10,SEDHIOU,SEDHIOU,1,3,3,5,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
90-64-94-59,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32-32-72-21,ZIGUINCHOR,ZIGUINCHOR,1,2,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2
92-88-20-02,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70-81-99-37,SEDHIOU,SEDHIOU,1,3,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
29-38-27-47,ZIGUINCHOR,ZIGUINCHOR,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80-25-42-33,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64-40-60-15,SEDHIOU,SEDHIOU,NA,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
95-50-75-19,KOLDA,VELINGARA,1,3,1,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38-79-97-04,DIOURBEL,BAMBEY,1,2,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,2
29-15-54-08,SEDHIOU,SEDHIOU,1,3,3,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1
51-88-27-36,ZIGUINCHOR,ZIGUINCHOR,1,2,2,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
34-33-72-16,ZIGUINCHOR,BIGNONA,1,3,1,8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17-54-68-51,DIOURBEL,M�BACKE,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
19-26-92-09,SEDHIOU,SEDHIOU,1,3,3,7,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
87-84-57-03,DIOURBEL,BAMBEY,1,3,5,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
92-84-98-56,KOLDA,VELINGARA,1,4,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66-73-70-97,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87-17-63-68,ZIGUINCHOR,OUSSOUYE,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,4,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1
71-87-94-84,KAOLACK,NIORO,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11-75-84-17,ZIGUINCHOR,OUSSOUYE,1,3,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1
92-25-60-72,ZIGUINCHOR,ZIGUINCHOR,1,2,3,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35-39-32-26,DIOURBEL,BAMBEY,1,4,5,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
98-81-65-20,KAOLACK,NIORO,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10-81-99-18,SEDHIOU,SEDHIOU,1,3,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,2
59-28-15-24,KOLDA,VELINGARA,1,4,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86-61-90-73,DIOURBEL,BAMBEY,1,1,5,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
63-66-83-75,KAOLACK,NIORO,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12-20-37-41,ZIGUINCHOR,OUSSOUYE,1,3,3,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,1
60-44-17-17,KAOLACK,NIORO,1,4,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
68-06-99-66,DIOURBEL,BAMBEY,1,3,6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
99-93-34-52,ZIGUINCHOR,ZIGUINCHOR,1,3,1,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,2
58-56-67-16,SEDHIOU,SEDHIOU,1,3,1,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
03-31-16-92,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38-90-09-48,DIOURBEL,BAMBEY,1,3,6,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,8,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,2
85-61-43-88,KAOLACK,NIORO,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16-92-71-93,KOLDA,VELINGARA,1,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
65-61-81-09,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75-97-33-97,KAOLACK,NIORO,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
57-13-99-11,SEDHIOU,SEDHIOU,1,3,1,8,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
20-13-96-49,ZIGUINCHOR,ZIGUINCHOR,1,3,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36-30-56-44,KAOLACK,NIORO,1,3,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37-09-10-64,DIOURBEL,BAMBEY,1,3,6,6,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
27-88-01-75,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
26-26-13-36,KAOLACK,NIORO,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
20-11-41-71,KOLDA,VELINGARA,1,4,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86-61-15-77,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-26-96-97,KOLDA,VELINGARA,1,4,7,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
74-70-43-72,SEDHIOU,SEDHIOU,1,3,1,6,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2
02-48-68-57,SEDHIOU,SEDHIOU,1,3,1,9,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
48-86-94-08,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83-83-84-27,KOLDA,MEDINA YORO,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-71-95-65,DIOURBEL,BAMBEY,1,3,5,5,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,8,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2
90-54-18-48,KOLDA,VELINGARA,1,4,3,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00-66-54-20,KAOLACK,NIORO,1,3,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50-04-10-68,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73-53-23-54,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-40-76-40,KOLDA,VELINGARA,1,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91-89-02-35,KAOLACK,NIORO,1,3,1,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
72-46-23-42,SEDHIOU,SEDHIOU,2,3,1,5,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39-72-61-61,KAOLACK,NIORO,1,3,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
61-55-84-30,ZIGUINCHOR,ZIGUINCHOR,1,3,3,7,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
46-10-21-03,DIOURBEL,DIOURBEL,1,3,4,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71-16-10-39,DIOURBEL,BAMBEY,1,1,4,14,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
13-22-69-47,KAOLACK,NIORO,1,3,1,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
97-88-76-13,SEDHIOU,SEDHIOU,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
68-28-10-09,KAOLACK,NIORO,1,3,1,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
59-09-46-41,DIOURBEL,DIOURBEL,1,2,5,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,1
31-96-50-12,ZIGUINCHOR,ZIGUINCHOR,1,2,2,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
09-12-32-04,KAOLACK,NIORO,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
96-50-69-87,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
06-72-21-09,ZIGUINCHOR,BIGNONA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76-37-86-41,DIOURBEL,DIOURBEL,1,4,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
59-71-66-15,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64-77-32-28,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54-16-36-51,ZIGUINCHOR,BIGNONA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-25-62-42,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
